transaction_id,transaction_key,foracid,transaction_amount,amount_left,p_tran_type,digital_flag,transaction_channel_type,timestamp
CD87838391,CD87838391TRNX20077C,FA4867573286815339,45300.0,,C,Y,BY_CARD,2023-10-21T15:19:25
DI58385724,DI58385724TRNX02047D,FA9133582984450755,3270.0,3642.0,D,Y,BY_DIGITAL,2023-10-21T16:38:27
DI28275371,DI28275371TRNX02047D,FA9163841504598962,2861.0,7222.0,D,Y,BY_DIGITAL,2023-10-22T02:51:48
BR18311658,BR18311658TRNX02027B,FA2538897226748252,2600.0,52056.0,C,N,BY_BRANCH,2023-10-22T06:32:04
BR12328741,BR12328741TRNX02027B,FA5096409721152848,5477.0,1562.0,D,N,BY_BRANCH,2023-10-22T08:23:46
BR77240229,BR77240229TRNX02027B,FA5213261088097046,9978.0,45397.0,D,N,BY_BRANCH,2023-10-22T08:57:00
CD57534031,CD57534031TRNX20077C,FA5213261088097046,19700.0,,D,Y,BY_CARD,2023-10-22T09:30:21
CD25739101,CD25739101TRNX20077C,FA5213261088097046,42300.0,,C,Y,BY_CARD,2023-10-22T10:51:29
CD96316752,CD96316752TRNX20077C,FA5213261088097046,27700.0,,C,Y,BY_CARD,2023-10-22T11:44:47
CD95590764,CD95590764TRNX20077C,FA5213261088097046,25900.0,,C,Y,BY_CARD,2023-10-22T12:58:38
BR28740506,BR28740506TRNX02027B,FA9337087321366885,7004.0,1489.0,D,N,BY_BRANCH,2023-10-22T13:25:27
CD62287246,CD62287246TRNX20077C,FA9337087321366885,41100.0,,D,Y,BY_CARD,2023-10-22T14:50:41
DI83856454,DI83856454TRNX02047D,FA8543411569199215,7600.0,44137.0,C,Y,BY_DIGITAL,2023-10-22T15:18:09
BR34645128,BR34645128TRNX02027B,FA9330867803598704,38468.0,7866.0,D,N,BY_BRANCH,2023-10-22T16:38:30
CD14509262,CD14509262TRNX20077C,FA9330867803598704,3400.0,,C,Y,BY_CARD,2023-10-22T17:30:16
CD35292855,CD35292855TRNX20077C,FA9330867803598704,41300.0,,C,Y,BY_CARD,2023-10-22T17:58:39
CD21174076,CD21174076TRNX20077C,FA9330867803598704,27000.0,,C,Y,BY_CARD,2023-10-22T19:01:21
BR78941069,BR78941069TRNX02027B,FA5534130214956485,145506.0,210016.0,D,N,BY_BRANCH,2023-10-22T19:22:37
BR13219258,BR13219258TRNX02027B,FA2670742066011873,40000.0,47866.0,C,N,BY_BRANCH,2023-10-22T19:53:06
CD32423071,CD32423071TRNX20077C,FA2670742066011873,24200.0,,C,Y,BY_CARD,2023-10-22T20:50:26
BR48953706,BR48953706TRNX02027B,FA7275302239333651,3700.0,4511.0,C,N,BY_BRANCH,2023-10-22T22:35:51
CD88830255,CD88830255TRNX20077C,FA7275302239333651,12700.0,,C,Y,BY_CARD,2023-10-22T23:34:15
CD17630495,CD17630495TRNX20077C,FA7275302239333651,34100.0,,D,Y,BY_CARD,2023-10-23T00:32:07
BR55715586,BR55715586TRNX02027B,FA2071604371568269,12043.0,6466.0,D,N,BY_BRANCH,2023-10-23T07:41:56
CD62052949,CD62052949TRNX20077C,FA2071604371568269,28600.0,,C,Y,BY_CARD,2023-10-23T07:45:13
CD14019937,CD14019937TRNX20077C,FA2071604371568269,13300.0,,D,Y,BY_CARD,2023-10-23T11:11:59
CD20057017,CD20057017TRNX20077C,FA2071604371568269,22700.0,,C,Y,BY_CARD,2023-10-23T11:39:12
DI23574747,DI23574747TRNX02047D,FA1741102154914697,197569.0,23439.0,D,Y,BY_DIGITAL,2023-10-23T17:32:11
BR54960254,BR54960254TRNX02027B,FA6859481227544012,37521.0,14740.0,D,N,BY_BRANCH,2023-10-23T19:25:42
CD49435329,CD49435329TRNX20077C,FA6859481227544012,2400.0,,C,Y,BY_CARD,2023-10-23T21:02:31
DI10124314,DI10124314TRNX02047D,FA8188372327875322,17000.0,192049.0,C,Y,BY_DIGITAL,2023-10-24T01:17:47
DI88092530,DI88092530TRNX02047D,FA9163841504598962,962.0,6260.0,D,Y,BY_DIGITAL,2023-10-24T01:26:14
BR31971594,BR31971594TRNX02027B,FA9765341853835118,40000.0,78988.0,C,N,BY_BRANCH,2023-10-24T03:03:11
BR74179253,BR74179253TRNX02027B,FA9709330787069647,2200.0,13162.0,C,N,BY_BRANCH,2023-10-24T03:25:22
DI33424079,DI33424079TRNX02047D,FA9924795561903132,24800.0,259232.0,D,Y,BY_DIGITAL,2023-10-24T03:26:52
DI53381119,DI53381119TRNX02047D,FA9584463851473109,1372.0,4074.0,D,Y,BY_DIGITAL,2023-10-24T05:47:35
CD17272647,CD17272647TRNX20077C,FA9584463851473109,12800.0,,C,Y,BY_CARD,2023-10-24T06:29:23
CD46524293,CD46524293TRNX20077C,FA9584463851473109,8400.0,,C,Y,BY_CARD,2023-10-24T06:49:05
DI70554810,DI70554810TRNX02047D,FA9163841504598962,1100.0,7360.0,C,Y,BY_DIGITAL,2023-10-24T10:23:20
BR36543981,BR36543981TRNX02027B,FA2136520861233252,2963.0,1390.0,D,N,BY_BRANCH,2023-10-24T15:27:53
BR19204526,BR19204526TRNX02027B,FA3685656792667610,12000.0,42627.0,C,N,BY_BRANCH,2023-10-24T15:31:07
BR14278902,BR14278902TRNX02027B,FA5942670485858553,119787.0,23320.0,D,N,BY_BRANCH,2023-10-24T15:47:56
DI21802405,DI21802405TRNX02047D,FA2510088984241290,1200.0,2407.0,C,Y,BY_DIGITAL,2023-10-24T20:39:07
CD90776023,CD90776023TRNX20077C,FA2510088984241290,21200.0,,D,Y,BY_CARD,2023-10-24T21:46:19
DI65154734,DI65154734TRNX02047D,FA9584463851473109,4400.0,8474.0,C,Y,BY_DIGITAL,2023-10-24T22:06:10
DI65563548,DI65563548TRNX02047D,FA6136717538544656,1900.0,10535.0,C,Y,BY_DIGITAL,2023-10-24T22:11:39
BR82141658,BR82141658TRNX02027B,FA5213261088097046,92500.0,137897.0,C,N,BY_BRANCH,2023-10-24T22:35:10
BR59222714,BR59222714TRNX02027B,FA5213261088097046,1900.0,139797.0,C,N,BY_BRANCH,2023-10-24T23:27:19
DI49350342,DI49350342TRNX02047D,FA4780851864075010,8500.0,181666.0,C,Y,BY_DIGITAL,2023-10-25T00:41:22
BR60131821,BR60131821TRNX02027B,FA5310472722439526,19000.0,19626.0,C,N,BY_BRANCH,2023-10-25T01:24:19
BR11057067,BR11057067TRNX02027B,FA3552119754983747,192600.0,193765.0,C,N,BY_BRANCH,2023-10-25T05:27:27
CD33932488,CD33932488TRNX20077C,FA3552119754983747,28100.0,,D,Y,BY_CARD,2023-10-25T06:10:36
DI65053017,DI65053017TRNX02047D,FA2510088984241290,1400.0,3807.0,C,Y,BY_DIGITAL,2023-10-25T06:23:14
CD93607321,CD93607321TRNX20077C,FA2510088984241290,19700.0,,D,Y,BY_CARD,2023-10-25T09:23:08
CD36446250,CD36446250TRNX20077C,FA2510088984241290,26200.0,,D,Y,BY_CARD,2023-10-25T11:40:11
CD53521046,CD53521046TRNX20077C,FA2510088984241290,29600.0,,D,Y,BY_CARD,2023-10-25T12:00:26
CD36479474,CD36479474TRNX20077C,FA2510088984241290,41800.0,,C,Y,BY_CARD,2023-10-25T13:06:59
BR79973092,BR79973092TRNX02027B,FA2071604371568269,1010.0,5456.0,D,N,BY_BRANCH,2023-10-25T16:31:00
BR30517137,BR30517137TRNX02027B,FA9141363925496863,8800.0,20456.0,C,N,BY_BRANCH,2023-10-25T19:01:34
CD67141139,CD67141139TRNX20077C,FA9141363925496863,10600.0,,C,Y,BY_CARD,2023-10-26T00:59:54
CD66854214,CD66854214TRNX20077C,FA9141363925496863,2700.0,,C,Y,BY_CARD,2023-10-26T01:14:45
BR23648801,BR23648801TRNX02027B,FA2843991326588204,8700.0,56320.0,C,N,BY_BRANCH,2023-10-26T01:41:41
CD34733388,CD34733388TRNX20077C,FA2843991326588204,2100.0,,D,Y,BY_CARD,2023-10-26T03:57:38
BR76819273,BR76819273TRNX02027B,FA8916543896818729,9143.0,925.0,D,N,BY_BRANCH,2023-10-26T05:55:39
CD42008193,CD42008193TRNX20077C,FA8916543896818729,46200.0,,D,Y,BY_CARD,2023-10-26T06:31:39
DI53633817,DI53633817TRNX02047D,FA1574717731996887,8894.0,5357.0,D,Y,BY_DIGITAL,2023-10-26T07:16:47
DI61024914,DI61024914TRNX02047D,FA3552119754983747,15000.0,208765.0,C,Y,BY_DIGITAL,2023-10-26T07:47:01
CD24726761,CD24726761TRNX20077C,FA3552119754983747,2100.0,,D,Y,BY_CARD,2023-10-26T08:09:40
DI27908575,DI27908575TRNX02047D,FA7932212114222235,8800.0,141777.0,C,Y,BY_DIGITAL,2023-10-26T09:31:57
BR76994698,BR76994698TRNX02027B,FA9902744207047720,25877.0,6538.0,D,N,BY_BRANCH,2023-10-26T10:20:49
BR22139475,BR22139475TRNX02027B,FA9924795561903132,2100.0,261332.0,C,N,BY_BRANCH,2023-10-26T11:19:42
DI71571539,DI71571539TRNX02047D,FA2781286926387686,8849.0,4617.0,D,Y,BY_DIGITAL,2023-10-26T14:42:23
DI69000537,DI69000537TRNX02047D,FA5776027580999807,37348.0,93341.0,D,Y,BY_DIGITAL,2023-10-26T16:40:12
CD73384584,CD73384584TRNX20077C,FA5776027580999807,34300.0,,D,Y,BY_CARD,2023-10-26T18:09:37
BR94673629,BR94673629TRNX02027B,FA9330867803598704,6913.0,953.0,D,N,BY_BRANCH,2023-10-26T18:15:16
CD35405501,CD35405501TRNX20077C,FA9330867803598704,23500.0,,C,Y,BY_CARD,2023-10-26T18:19:33
CD54454659,CD54454659TRNX20077C,FA9330867803598704,46200.0,,D,Y,BY_CARD,2023-10-26T18:25:35
DI22485984,DI22485984TRNX02047D,FA2764430478945942,206800.0,212927.0,C,Y,BY_DIGITAL,2023-10-26T19:49:18
BR40653936,BR40653936TRNX02027B,FA8847527149854203,13000.0,453944.0,C,N,BY_BRANCH,2023-10-26T21:00:22
CD69840018,CD69840018TRNX20077C,FA8847527149854203,10800.0,,C,Y,BY_CARD,2023-10-27T04:41:43
BR39190654,BR39190654TRNX02027B,FA5469494469093142,600.0,54201.0,C,N,BY_BRANCH,2023-10-27T05:29:57
BR76115626,BR76115626TRNX02027B,FA1136694784543804,18779.0,6221.0,D,N,BY_BRANCH,2023-10-27T05:56:51
CD77679514,CD77679514TRNX20077C,FA1136694784543804,5500.0,,D,Y,BY_CARD,2023-10-27T07:29:28
DI60027827,DI60027827TRNX02047D,FA8980394910053791,4500.0,4500.0,C,Y,BY_DIGITAL,2023-10-27T10:10:18
CD98510371,CD98510371TRNX20077C,FA8980394910053791,15500.0,,D,Y,BY_CARD,2023-10-27T12:25:18
CD55488712,CD55488712TRNX20077C,FA8980394910053791,6800.0,,D,Y,BY_CARD,2023-10-27T13:50:12
BR89094929,BR89094929TRNX02027B,FA5705604524486551,16000.0,702288.0,C,N,BY_BRANCH,2023-10-27T14:42:42
DI73745136,DI73745136TRNX02047D,FA5388117065342613,2616.0,499.0,D,Y,BY_DIGITAL,2023-10-27T14:43:15
DI86290732,DI86290732TRNX02047D,FA1031288929794447,13409.0,2251.0,D,Y,BY_DIGITAL,2023-10-27T14:56:15
BR20960936,BR20960936TRNX02027B,FA9141363925496863,9699.0,10757.0,D,N,BY_BRANCH,2023-10-27T18:59:35
CD56717029,CD56717029TRNX20077C,FA9141363925496863,15100.0,,C,Y,BY_CARD,2023-10-27T20:40:16
BR25131734,BR25131734TRNX02027B,FA4564100776621249,141255.0,22042.0,D,N,BY_BRANCH,2023-10-28T00:08:50
BR10039080,BR10039080TRNX02027B,FA2224398373944209,8800.0,12623.0,C,N,BY_BRANCH,2023-10-28T01:54:15
BR48552285,BR48552285TRNX02027B,FA8014704112328931,2000.0,21937.0,C,N,BY_BRANCH,2023-10-28T04:27:03
DI33367740,DI33367740TRNX02047D,FA8413190193064130,7591.0,5413.0,D,Y,BY_DIGITAL,2023-10-28T11:14:27
CD38610190,CD38610190TRNX20077C,FA8413190193064130,32100.0,,C,Y,BY_CARD,2023-10-28T19:03:38
DI72339375,DI72339375TRNX02047D,FA4923239794639670,7300.0,39747.0,C,Y,BY_DIGITAL,2023-10-28T19:08:18
BR34434953,BR34434953TRNX02027B,FA7956958969442930,39000.0,64001.0,C,N,BY_BRANCH,2023-10-28T20:42:27
BR40925599,BR40925599TRNX02027B,FA9709330787069647,6225.0,6937.0,D,N,BY_BRANCH,2023-10-28T21:07:40
DI36759871,DI36759871TRNX02047D,FA8916543896818729,360300.0,361225.0,C,Y,BY_DIGITAL,2023-10-29T00:35:20
DI88442977,DI88442977TRNX02047D,FA5310472722439526,5889.0,13737.0,D,Y,BY_DIGITAL,2023-10-29T02:10:03
BR64027313,BR64027313TRNX02027B,FA2224398373944209,3333.0,9290.0,D,N,BY_BRANCH,2023-10-29T04:03:01
BR60144771,BR60144771TRNX02027B,FA9756612874158326,15000.0,17745.0,C,N,BY_BRANCH,2023-10-29T04:46:17
CD80125034,CD80125034TRNX20077C,FA9756612874158326,15300.0,,C,Y,BY_CARD,2023-10-29T04:58:10
BR49962291,BR49962291TRNX02027B,FA2753871464951179,8100.0,12202.0,C,N,BY_BRANCH,2023-10-29T05:35:49
BR52002619,BR52002619TRNX02027B,FA3134229911104353,41000.0,226450.0,C,N,BY_BRANCH,2023-10-29T10:46:20
DI79988356,DI79988356TRNX02047D,FA9474791299377091,25000.0,77156.0,C,Y,BY_DIGITAL,2023-10-29T11:08:39
CD21042093,CD21042093TRNX20077C,FA9474791299377091,3100.0,,D,Y,BY_CARD,2023-10-29T11:09:05
CD66203049,CD66203049TRNX20077C,FA9474791299377091,35800.0,,D,Y,BY_CARD,2023-10-29T12:05:26
CD74524824,CD74524824TRNX20077C,FA9474791299377091,16100.0,,D,Y,BY_CARD,2023-10-29T12:42:06
CD30491579,CD30491579TRNX20077C,FA9474791299377091,41100.0,,D,Y,BY_CARD,2023-10-29T13:42:28
DI72658199,DI72658199TRNX02047D,FA7367013266534025,3423.0,22573.0,D,Y,BY_DIGITAL,2023-10-29T15:18:12
BR39448131,BR39448131TRNX02027B,FA5977463408252372,26000.0,26000.0,C,N,BY_BRANCH,2023-10-29T20:06:17
DI54097296,DI54097296TRNX02047D,FA2360792953681179,152000.0,257800.0,C,Y,BY_DIGITAL,2023-10-29T22:40:14
BR22081678,BR22081678TRNX02027B,FA8292303655050310,4100.0,51942.0,C,N,BY_BRANCH,2023-10-29T22:45:39
DI14852961,DI14852961TRNX02047D,FA8767626463821873,55583.0,26107.0,D,Y,BY_DIGITAL,2023-10-29T22:59:35
BR41875644,BR41875644TRNX02027B,FA7091552744735177,22000.0,75934.0,C,N,BY_BRANCH,2023-10-30T03:19:28
BR80812705,BR80812705TRNX02027B,FA3254386322490018,330200.0,421315.0,C,N,BY_BRANCH,2023-10-30T03:26:37
DI11168575,DI11168575TRNX02047D,FA1587275056063598,23663.0,7337.0,D,Y,BY_DIGITAL,2023-10-30T05:11:58
DI15494280,DI15494280TRNX02047D,FA4395256571255170,23000.0,175527.0,C,Y,BY_DIGITAL,2023-10-30T05:24:28
BR99189297,BR99189297TRNX02027B,FA3146453489497792,8836.0,4208.0,D,N,BY_BRANCH,2023-10-30T08:19:31
CD88195276,CD88195276TRNX20077C,FA3146453489497792,1900.0,,D,Y,BY_CARD,2023-10-30T09:55:46
CD88064090,CD88064090TRNX20077C,FA3146453489497792,33100.0,,D,Y,BY_CARD,2023-10-30T10:20:30
CD57270933,CD57270933TRNX20077C,FA3146453489497792,45600.0,,C,Y,BY_CARD,2023-10-30T10:58:28
BR52402600,BR52402600TRNX02027B,FA7703614158849251,406.0,894.0,D,N,BY_BRANCH,2023-10-30T11:25:49
BR99307160,BR99307160TRNX02027B,FA3552119754983747,1200.0,209965.0,C,N,BY_BRANCH,2023-10-30T12:01:09
BR75710991,BR75710991TRNX02027B,FA9902744207047720,6000.0,12538.0,C,N,BY_BRANCH,2023-10-30T12:59:37
CD54363145,CD54363145TRNX20077C,FA9902744207047720,1400.0,,D,Y,BY_CARD,2023-10-30T15:09:57
CD34712157,CD34712157TRNX20077C,FA9902744207047720,27500.0,,D,Y,BY_CARD,2023-10-30T15:13:49
CD42711808,CD42711808TRNX20077C,FA9902744207047720,9800.0,,D,Y,BY_CARD,2023-10-30T15:31:30
DI36980839,DI36980839TRNX02047D,FA4970887718477579,3000.0,277941.0,C,Y,BY_DIGITAL,2023-10-30T22:25:50
CD89424243,CD89424243TRNX20077C,FA4970887718477579,7400.0,,C,Y,BY_CARD,2023-10-30T22:40:19
CD31824344,CD31824344TRNX20077C,FA4970887718477579,14500.0,,C,Y,BY_CARD,2023-10-30T22:49:02
BR90753762,BR90753762TRNX02027B,FA6304570648818518,21921.0,3267.0,D,N,BY_BRANCH,2023-10-31T07:36:13
DI26703437,DI26703437TRNX02047D,FA6304570648818518,7200.0,10467.0,C,Y,BY_DIGITAL,2023-10-31T09:11:02
DI46985218,DI46985218TRNX02047D,FA2510035862673610,36.0,198.0,D,Y,BY_DIGITAL,2023-10-31T10:54:39
CD43097152,CD43097152TRNX20077C,FA2510035862673610,7300.0,,C,Y,BY_CARD,2023-10-31T16:27:30
CD35630790,CD35630790TRNX20077C,FA2510035862673610,5200.0,,D,Y,BY_CARD,2023-10-31T17:37:39
DI78506743,DI78506743TRNX02047D,FA8533020173790214,43000.0,94486.0,C,Y,BY_DIGITAL,2023-11-01T00:28:31
BR49068450,BR49068450TRNX02027B,FA5099794982717373,10101.0,41399.0,D,N,BY_BRANCH,2023-11-01T01:06:59
CD79023865,CD79023865TRNX20077C,FA5099794982717373,11200.0,,C,Y,BY_CARD,2023-11-01T01:21:14
DI26632346,DI26632346TRNX02047D,FA5310472722439526,4700.0,18437.0,C,Y,BY_DIGITAL,2023-11-01T01:21:24
BR47562326,BR47562326TRNX02027B,FA1164903499661692,20000.0,44729.0,C,N,BY_BRANCH,2023-11-01T01:38:09
CD69803127,CD69803127TRNX20077C,FA1164903499661692,33900.0,,D,Y,BY_CARD,2023-11-01T03:07:21
DI22842435,DI22842435TRNX02047D,FA2136520861233252,27000.0,28390.0,C,Y,BY_DIGITAL,2023-11-01T03:51:55
BR57356224,BR57356224TRNX02027B,FA6542557554287185,1275.0,71.0,D,N,BY_BRANCH,2023-11-01T03:54:49
BR67095728,BR67095728TRNX02027B,FA6542557554287185,31.0,40.0,D,N,BY_BRANCH,2023-11-01T04:17:52
CD23055683,CD23055683TRNX20077C,FA6542557554287185,37300.0,,D,Y,BY_CARD,2023-11-01T04:26:52
BR66165840,BR66165840TRNX02027B,FA7367013266534025,18770.0,3803.0,D,N,BY_BRANCH,2023-11-01T09:25:29
CD15057845,CD15057845TRNX20077C,FA7367013266534025,32100.0,,D,Y,BY_CARD,2023-11-01T11:44:45
CD62117730,CD62117730TRNX20077C,FA7367013266534025,18400.0,,C,Y,BY_CARD,2023-11-01T11:50:34
BR11015244,BR11015244TRNX02027B,FA6136717538544656,3800.0,14335.0,C,N,BY_BRANCH,2023-11-01T11:55:45
CD22618576,CD22618576TRNX20077C,FA6136717538544656,20200.0,,C,Y,BY_CARD,2023-11-01T12:53:02
CD41951922,CD41951922TRNX20077C,FA6136717538544656,200.0,,D,Y,BY_CARD,2023-11-01T13:16:01
DI50428174,DI50428174TRNX02047D,FA8936334715312026,200.0,30464.0,C,Y,BY_DIGITAL,2023-11-01T17:15:58
BR16330504,BR16330504TRNX02027B,FA1472103313460759,1555.0,24083.0,D,N,BY_BRANCH,2023-11-01T18:38:56
BR97899426,BR97899426TRNX02027B,FA9946172352449078,3500.0,222024.0,C,N,BY_BRANCH,2023-11-01T22:16:27
CD65886713,CD65886713TRNX20077C,FA9946172352449078,29200.0,,C,Y,BY_CARD,2023-11-01T23:54:54
CD90645282,CD90645282TRNX20077C,FA9946172352449078,22800.0,,D,Y,BY_CARD,2023-11-02T07:03:06
DI66823611,DI66823611TRNX02047D,FA1587275056063598,50000.0,57337.0,C,Y,BY_DIGITAL,2023-11-02T07:57:02
BR71516071,BR71516071TRNX02027B,FA1136694784543804,33000.0,39221.0,C,N,BY_BRANCH,2023-11-02T09:10:40
BR87077499,BR87077499TRNX02027B,FA7128038792446546,1985.0,255.0,D,N,BY_BRANCH,2023-11-02T09:14:11
DI52723582,DI52723582TRNX02047D,FA9682014648771864,2301.0,484316.0,D,Y,BY_DIGITAL,2023-11-02T13:41:15
DI84398211,DI84398211TRNX02047D,FA5066437600054164,26000.0,143512.0,C,Y,BY_DIGITAL,2023-11-02T19:01:55
DI81601200,DI81601200TRNX02047D,FA6179632645253337,7900.0,23234.0,C,Y,BY_DIGITAL,2023-11-02T19:58:22
CD15880893,CD15880893TRNX20077C,FA6179632645253337,14000.0,,D,Y,BY_CARD,2023-11-02T21:37:32
BR88091631,BR88091631TRNX02027B,FA1936798029051496,20601.0,10078.0,D,N,BY_BRANCH,2023-11-03T02:22:34
BR93554406,BR93554406TRNX02027B,FA9751580256536186,1100.0,3129.0,C,N,BY_BRANCH,2023-11-03T05:46:18
CD79952997,CD79952997TRNX20077C,FA9751580256536186,25300.0,,D,Y,BY_CARD,2023-11-03T05:50:34
CD58091638,CD58091638TRNX20077C,FA9751580256536186,12500.0,,D,Y,BY_CARD,2023-11-03T06:14:28
CD88817393,CD88817393TRNX20077C,FA9751580256536186,42900.0,,C,Y,BY_CARD,2023-11-03T07:06:09
DI23142441,DI23142441TRNX02047D,FA9756612874158326,735.0,17010.0,D,Y,BY_DIGITAL,2023-11-03T07:41:22
DI33200526,DI33200526TRNX02047D,FA8838717397788513,8400.0,8790.0,C,Y,BY_DIGITAL,2023-11-03T07:55:35
BR57388090,BR57388090TRNX02027B,FA9751580256536186,2591.0,538.0,D,N,BY_BRANCH,2023-11-03T08:56:58
BR79620801,BR79620801TRNX02027B,FA3272713133814003,523939.0,76762.0,D,N,BY_BRANCH,2023-11-03T11:16:51
DI92640347,DI92640347TRNX02047D,FA5099794982717373,19822.0,21577.0,D,Y,BY_DIGITAL,2023-11-03T11:32:09
CD94307920,CD94307920TRNX20077C,FA5099794982717373,6500.0,,D,Y,BY_CARD,2023-11-03T12:35:05
BR67084154,BR67084154TRNX02027B,FA3685656792667610,10423.0,32204.0,D,N,BY_BRANCH,2023-11-03T14:59:51
BR29297831,BR29297831TRNX02027B,FA5902340657701767,7800.0,51800.0,C,N,BY_BRANCH,2023-11-03T15:45:10
BR96872988,BR96872988TRNX02027B,FA4555121323501529,76600.0,76606.0,C,N,BY_BRANCH,2023-11-03T16:48:23
CD59662918,CD59662918TRNX20077C,FA4555121323501529,29700.0,,D,Y,BY_CARD,2023-11-03T18:45:29
DI32565594,DI32565594TRNX02047D,FA8014704112328931,2205.0,19732.0,D,Y,BY_DIGITAL,2023-11-03T18:47:07
DI62806445,DI62806445TRNX02047D,FA9531217448383766,8942.0,487.0,D,Y,BY_DIGITAL,2023-11-03T20:28:04
BR90446130,BR90446130TRNX02027B,FA9584463851473109,5048.0,3426.0,D,N,BY_BRANCH,2023-11-03T20:53:01
BR75979265,BR75979265TRNX02027B,FA8411058361844758,32000.0,39436.0,C,N,BY_BRANCH,2023-11-03T21:34:03
CD91119543,CD91119543TRNX20077C,FA8411058361844758,37100.0,,C,Y,BY_CARD,2023-11-04T01:24:08
CD75520192,CD75520192TRNX20077C,FA8411058361844758,12000.0,,C,Y,BY_CARD,2023-11-04T04:49:35
CD34545724,CD34545724TRNX20077C,FA8411058361844758,29100.0,,C,Y,BY_CARD,2023-11-04T12:30:18
BR25805283,BR25805283TRNX02027B,FA8688022973692384,20340.0,30460.0,D,N,BY_BRANCH,2023-11-04T12:49:25
BR27142663,BR27142663TRNX02027B,FA7932212114222235,42000.0,183777.0,C,N,BY_BRANCH,2023-11-04T13:41:20
CD95205702,CD95205702TRNX20077C,FA7932212114222235,38900.0,,D,Y,BY_CARD,2023-11-04T18:35:09
BR15007975,BR15007975TRNX02027B,FA9109566984039699,6700.0,44046.0,C,N,BY_BRANCH,2023-11-04T19:35:47
DI25738979,DI25738979TRNX02047D,FA9133582984450755,503.0,3139.0,D,Y,BY_DIGITAL,2023-11-04T21:19:51
BR40026623,BR40026623TRNX02027B,FA5561269128073205,67828.0,13526.0,D,N,BY_BRANCH,2023-11-04T23:21:40
CD19358386,CD19358386TRNX20077C,FA5561269128073205,29000.0,,D,Y,BY_CARD,2023-11-05T00:23:49
CD34047878,CD34047878TRNX20077C,FA5561269128073205,1600.0,,D,Y,BY_CARD,2023-11-05T02:43:56
CD45165400,CD45165400TRNX20077C,FA5561269128073205,38000.0,,D,Y,BY_CARD,2023-11-05T03:31:51
CD18105503,CD18105503TRNX20077C,FA5561269128073205,1100.0,,C,Y,BY_CARD,2023-11-05T04:20:26
CD84143105,CD84143105TRNX20077C,FA5561269128073205,44000.0,,C,Y,BY_CARD,2023-11-05T05:51:12
CD17499018,CD17499018TRNX20077C,FA5561269128073205,33300.0,,C,Y,BY_CARD,2023-11-05T06:09:32
BR93801667,BR93801667TRNX02027B,FA8292303655050310,16232.0,35710.0,D,N,BY_BRANCH,2023-11-05T06:20:41
CD48440660,CD48440660TRNX20077C,FA8292303655050310,43900.0,,C,Y,BY_CARD,2023-11-05T09:32:06
CD93752134,CD93752134TRNX20077C,FA8292303655050310,25000.0,,D,Y,BY_CARD,2023-11-05T09:43:29
CD79236386,CD79236386TRNX20077C,FA8292303655050310,6300.0,,C,Y,BY_CARD,2023-11-05T12:01:04
CD11874083,CD11874083TRNX20077C,FA8292303655050310,9400.0,,C,Y,BY_CARD,2023-11-05T12:32:35
DI79365162,DI79365162TRNX02047D,FA5561269128073205,1200.0,14726.0,C,Y,BY_DIGITAL,2023-11-05T16:32:16
BR86368287,BR86368287TRNX02027B,FA9584463851473109,968.0,2458.0,D,N,BY_BRANCH,2023-11-05T17:12:47
DI46545400,DI46545400TRNX02047D,FA8543411569199215,21000.0,65137.0,C,Y,BY_DIGITAL,2023-11-05T19:39:29
DI11321703,DI11321703TRNX02047D,FA4395256571255170,53548.0,121979.0,D,Y,BY_DIGITAL,2023-11-05T23:13:45
CD95412422,CD95412422TRNX20077C,FA4395256571255170,17600.0,,D,Y,BY_CARD,2023-11-06T04:49:01
CD92181397,CD92181397TRNX20077C,FA4395256571255170,11700.0,,C,Y,BY_CARD,2023-11-06T04:51:33
DI26433182,DI26433182TRNX02047D,FA8726302338686005,24000.0,53880.0,C,Y,BY_DIGITAL,2023-11-06T08:53:42
CD99131308,CD99131308TRNX20077C,FA8726302338686005,33000.0,,D,Y,BY_CARD,2023-11-06T09:00:34
DI57371530,DI57371530TRNX02047D,FA7561807506312574,9200.0,10200.0,C,Y,BY_DIGITAL,2023-11-06T09:53:27
CD98091645,CD98091645TRNX20077C,FA7561807506312574,39400.0,,C,Y,BY_CARD,2023-11-06T10:28:39
DI90229710,DI90229710TRNX02047D,FA4640004836756382,803.0,5305.0,D,Y,BY_DIGITAL,2023-11-06T10:46:47
CD64162551,CD64162551TRNX20077C,FA4640004836756382,2100.0,,C,Y,BY_CARD,2023-11-06T11:16:02
BR73966095,BR73966095TRNX02027B,FA8217938616934075,4098.0,11702.0,D,N,BY_BRANCH,2023-11-06T12:29:55
CD87647224,CD87647224TRNX20077C,FA8217938616934075,47900.0,,D,Y,BY_CARD,2023-11-06T13:31:01
DI17364469,DI17364469TRNX02047D,FA9876835723186077,161655.0,210072.0,D,Y,BY_DIGITAL,2023-11-06T14:08:10
DI32227454,DI32227454TRNX02047D,FA5705604524486551,108590.0,593698.0,D,Y,BY_DIGITAL,2023-11-06T15:07:25
DI83022719,DI83022719TRNX02047D,FA8014704112328931,44000.0,63732.0,C,Y,BY_DIGITAL,2023-11-06T15:58:46
BR44764572,BR44764572TRNX02027B,FA3134229911104353,7200.0,233650.0,C,N,BY_BRANCH,2023-11-06T16:37:16
